Car Make,Car Model,,Start Year,End Year,Start Year~End Year,Monocarbon,Phantom S5,CTX,IRX,FW,Mono 2F,Phantom S5 2F,CTX 2F,IRX 2F,ALL SIDE+BACK,F.W,Front Doors
MITSUBISHI,OUTLANDER 4 DR SUV,,2007,2013,2007~2013,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
MITSUBISHI,OUTLANDER 4 DR SUV,,2003,2006,2003~2006,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
MITSUBISHI,OUTLANDER SPORT 4 DR SUV,,2011,2026,2011~2026,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
MITSUBISHI,RAIDER 2 DR PU,,2006,2010,2006~2010,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
MITSUBISHI,RAIDER 4 DR PU,,2006,2009,2006~2009,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
MITSUBISHI,RVR 4 DR SUV,,2011,2022,2011~2022,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,350Z 2 DR CONVERTIBLE,,2004,2008,2004~2008,$225.00 ,$300.00 ,$350.00 ,$400.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1C,S,A
NISSAN,350Z 2 DR COUPE,,2003,2008,2003~2008,$175.00 ,$250.00 ,$300.00 ,$350.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,0,S,A
NISSAN,370Z 2 DR CONVERTIBLE,,2010,2020,2010~2020,$225.00 ,$300.00 ,$350.00 ,$400.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1C,S,A
NISSAN,370Z 2 DR COUPE,,2009,2020,2009~2020,$175.00 ,$250.00 ,$300.00 ,$350.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,0,S,A
NISSAN,ALTIMA 2 DR COUPE,,2008,2013,2008~2013,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,ALTIMA 4 DR SEDAN,,2019,2025,2019~2025,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,ALTIMA 4 DR SEDAN,,2002,2006,2002~2006,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,S,A
NISSAN,ALTIMA 4 DR SEDAN,,2007,2012,2007~2012,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,ALTIMA 4 DR SEDAN,,2013,2018,2013~2018,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,ARIYA 4 DR SUV,,2023,2025,2023~2025,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,ALTIMA 4 DR SEDAN,,2007,2012,2007~2012,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,ALTIMA 4 DR SEDAN,,2002,2006,2002~2006,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,ARMADA 4 DR SUV,,2017,2025,2017~2025,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,ARMADA 4 DR SUV,,2004,2016,2004~2016,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,ARMADA 4 DR SUV,,2017,2024,2017~2024,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,CUBE 4 DR WAGON,,2009,2014,2009~2014,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,DUALIS 4 DR SUV,,2006,2013,2006~2013,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,FRONTIER 2 DR EXT PU,,2022,2025,2022~2025,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,FRONTIER 2 DR PU,,2006,2021,2006~2021,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,FRONTIER 4 DR PU,,2022,2025,2022~2025,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,FRONTIER 4 DR PU,,2005,2021,2005~2021,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,GT-R 2 DR COUPE,,2009,2024,2009~2024,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,JUKE 4 DR SUV,,2014,2017,2014~2017,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,JUKE 4 DR SUV,,2011,2013,2011~2013,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,KICKS PLAY 4 DR SUV,,2025,2025,2025~2025,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,KICKS 4 DR SUV,,2025,2026,2025~2026,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,KICKS 4 DR SUV,,2016,2024,2016~2024,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,LEAF 4 DR HATCH,,2018,2025,2018~2025,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,LEAF 4 DR HATCH,,2011,2017,2011~2017,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,S,A
NISSAN,FRONTIER 2 DR EXT PU,,2022,2024,2022~2024,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,FRONTIER 2 DR PU,,2006,2021,2006~2021,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,FRONTIER 4 DR PU,,2022,2024,2022~2024,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,FRONTIER 4 DR PU,,2005,2021,2005~2021,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
NISSAN,GT-R 2 DR COUPE,,2009,2024,2009~2024,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,JUKE 4 DR SUV,,2011,2018,2011~2018,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,LEAF 4 DR HATCH,,2011,2017,2011~2017,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,LEAF 4 DR HATCH,,2018,2025,2018~2025,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,MAXIMA 4 DR SEDAN,,2016,2023,2016~2023,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,MAXIMA 4 DR SEDAN,,2009,2015,2009~2015,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,MAXIMA 4 DR SEDAN,,2004,2008,2004~2008,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,MAXIMA 4 DR SEDAN,,2009,2015,2009~2015,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,MAXIMA 4 DR SEDAN,,2016,2023,2016~2023,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,MURANO 2 DR CONVERTIBLE,,2011,2011,2011~2011,$225.00 ,$300.00 ,$350.00 ,$400.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1C,M,A
NISSAN,MURANO 4 DR SUV,,2015,2026,2015~2026,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,MURANO 4 DR SUV,,2003,2008,2003~2008,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,MURANO 4 DR SUV,,2009,2014,2009~2014,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,MURANO 4 DR SUV,,2015,2024,2015~2024,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,MURANO 4 DR SUV,,2003,2007,2003~2007,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,PATHFINDER 4 DR SUV,,2022,2025,2022~2025,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,PATHFINDER 4 DR SUV,,2005,2012,2005~2012,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,PATHFINDER 4 DR SUV,,2013,2021,2013~2021,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,PATHFINDER 4 DR SUV,,2022,2024,2022~2024,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,PATHFINDER 4 DR SUV,,2005,2012,2005~2012,$300.00 ,$380.00 ,$460.00 ,$580.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,4,L,A
NISSAN,QUEST MINI VAN,,2011,2017,2011~2017,$300.00 ,$380.00 ,$460.00 ,$580.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,4,L,A
NISSAN,QUEST MINI VAN,,2004,2010,2004~2010,$300.00 ,$380.00 ,$460.00 ,$580.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,4,L,A
NISSAN,ROGUE 4 DR SUV,,2021,2026,2021~2026,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,QUEST MINI VAN,,2011,2017,2011~2017,$300.00 ,$380.00 ,$460.00 ,$580.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,4,L,A
NISSAN,QUEST MINI VAN,,2004,2010,2004~2010,$300.00 ,$380.00 ,$460.00 ,$580.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,4,L,A
NISSAN,ROGUE 4 DR SUV,,2021,2023,2021~2023,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,ROGUE 4 DR SUV,,2008,2013,2008~2013,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,ROGUE 4 DR SUV,,2014,2020,2014~2020,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,ROGUE SELECT 4 DR SUV,,2014,2015,2014~2015,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,ROGUE SPORT 4 DR SUV,,2017,2022,2017~2022,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,ROGUE SELECT 4 DR SUV,,2014,2015,2014~2015,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,ROGUE SPORT 4 DR SUV,,2017,2021,2017~2021,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,M,A
NISSAN,SENTRA 4 DR SEDAN,,2020,2025,2020~2025,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,SENTRA 4 DR SEDAN,,2000,2006,2000~2006,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,S,A
NISSAN,SENTRA 4 DR SEDAN,,2007,2012,2007~2012,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,SENTRA 4 DR SEDAN,,2013,2019,2013~2019,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,SENTRA 4 DR SEDAN,,2020,2024,2020~2024,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,SENTRA 4 DR SEDAN,,2007,2012,2007~2012,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,SENTRA 4 DR SEDAN,,2000,2006,2000~2006,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,TITAN 2 DR PU,,2016,2024,2016~2024,$175.00 ,$250.00 ,$300.00 ,$350.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,0,L,A
NISSAN,TITAN 2 DR PU,,2004,2015,2004~2015,$175.00 ,$250.00 ,$300.00 ,$350.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,0,L,A
NISSAN,TITAN 2 DR PU,,2004,2015,2004~2015,$175.00 ,$250.00 ,$300.00 ,$350.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,0,L,A
NISSAN,TITAN 4 DR PU,,2016,2024,2016~2024,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,TITAN 4 DR PU,,2004,2015,2004~2015,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,TITAN 4 DR PU,,2016,2024,2016~2024,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,TITAN 4 DR PU,,2004,2015,2004~2015,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,L,A
NISSAN,VERSA 4 DR HATCH,,2007,2014,2007~2014,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,VERSA 4 DR SEDAN,,2020,2025,2020~2025,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,VERSA 4 DR SEDAN,,2007,2011,2007~2011,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,VERSA 4 DR SEDAN,,2015,2019,2015~2019,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,VERSA 4 DR SEDAN,,2020,2024,2020~2024,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,VERSA 4 DR SEDAN,,2012,2014,2012~2014,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,VERSA 4 DR SEDAN,,2007,2011,2007~2011,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
NISSAN,VERSA NOTE 4 DR HATCH,,2014,2019,2014~2019,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,S,A
NISSAN,X-TRAIL 4 DR SUV,,2015,2019,2015~2019,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
NISSAN,X-TRAIL 4 DR SUV,,2001,2007,2001~2007,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
NISSAN,XTERRA 4 DR SUV,,2005,2015,2005~2015,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
NISSAN,Z,,2023,2026,2023~2026,$175.00 ,$250.00 ,$300.00 ,$350.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,0,S,A
POLESTAR,2  (4 DR SEDAN),,2022,2025,2022~2025,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,S,A
POLESTAR,3  (4 DR SUV),,2023,2025,2023~2025,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
POLESTAR,4  (4 DR SUV),,2025,2026,2025~2026,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
PORSCHE,718 BOXSTER,,2017,2025,2017~2025,not available,$300.00 ,$350.00 ,$400.00 ,$285.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,1C,L,B
PORSCHE,718 CAYMAN,,2017,2025,2017~2025,not available,$275.00 ,$375.00 ,$450.00 ,$285.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,1,L,B
PORSCHE,718 SPIDER,,2020,2025,2020~2025,not available,$300.00 ,$350.00 ,$400.00 ,$285.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,1C,L,B
PORSCHE,911 (992) CABRIOLET,,2020,2026,2020~2026,not available,$300.00 ,$350.00 ,$400.00 ,$285.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,1C,L,B
PORSCHE,911 (992) COUPE,,2020,2026,2020~2026,not available,$275.00 ,$375.00 ,$450.00 ,$285.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,1,L,B
PORSCHE,911 (992) TARGA,,2020,2026,2020~2026,not available,not available,$525.00 ,$625.00 ,$350.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,5,XL,B
PORSCHE,CAYENNE COUPE,,2020,2026,2020~2026,not available,$380.00 ,$460.00 ,$580.00 ,$350.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,4,XL,B
PORSCHE,CAYENNE 4 DR SUV,,2003,2010,2003~2010,not available,$380.00 ,$460.00 ,$580.00 ,$350.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,4,XL,B
PORSCHE,CAYENNE 4 DR SUV,,2011,2018,2011~2018,not available,$380.00 ,$460.00 ,$580.00 ,$350.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,4,XL,B
PORSCHE,CAYENNE 4 DR SUV,,2019,2026,2019~2026,not available,$380.00 ,$460.00 ,$580.00 ,$350.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,4,XL,B
PORSCHE,MACAN 4 DR HATCH,,2015,2026,2015~2026,not available,$330.00 ,$440.00 ,$530.00 ,$350.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,3,XL,B
PORSCHE,PANAMERA 4 DR SEDAN,,2010,2016,2010~2016,not available,$425.00 ,$525.00 ,$625.00 ,$350.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,5,XL,B
PORSCHE,PANAMERA 4 DR SEDAN,,2017,2026,2017~2026,not available,$425.00 ,$525.00 ,$625.00 ,$350.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,5,XL,B
PORSCHE,PANAMERA TURISMO 4 DR HATCH,,2017,2022,2017~2022,not available,$425.00 ,$525.00 ,$625.00 ,$350.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,5,XL,B
PORSCHE,TAYCAN 4 DR SEDAN,,2020,2026,2020~2026,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$285.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,2,L,B
PORSCHE,TAYCAN CROSS TURISMO 4 DR SUV,,2021,2026,2021~2026,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,3,L,B
PORSCHE,TAYCAN SPORT TURISMO 4 DR SUV,,2022,2026,2022~2026,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$285.00 ,$150.00 ,$175.00 ,$200.00 ,$230.00 ,3,L,B
RIVIAN,R1S,,2022,2026,2022~2026,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
RIVIAN,R1T,,2022,2026,2022~2026,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
SCION,FRS 2 DR COUPE,,2013,2016,2013~2016,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
SCION,IA 4 DR SEDAN,,2016,2017,2016~2017,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
SCION,IM 4 DR HATCH,,2016,2017,2016~2017,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
SCION,IQ 2 DR HATCH,,2012,2015,2012~2015,$175.00 ,$250.00 ,$300.00 ,$350.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,0,S,A
SCION,TC 2 DR COUPE,,2011,2016,2011~2016,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
SCION,TC 2 DR COUPE,,2005,2010,2005~2010,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
SCION,XA 4 DR HATCH,,2004,2007,2004~2007,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
SCION,XB 4 DR SUV,,2008,2016,2008~2016,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
SCION,XB 4 DR SUV,,2004,2007,2004~2007,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
SCION,XD 4 DR HATCH,,2008,2014,2008~2014,$225.00 ,$300.00 ,$400.00 ,$480.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,2,M,A
SMART,FORTWO 2 DR COUPE,,2016,2017,2016~2017,$175.00 ,$250.00 ,$300.00 ,$350.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,0,S,A
SMART,FORTWO 2 DR CONVERTIBLE,,2008,2015,2008~2015,$225.00 ,$300.00 ,$350.00 ,$400.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1C,S,A
SMART,FORTWO 2 DR COUPE,,2008,2015,2008~2015,$175.00 ,$250.00 ,$300.00 ,$350.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,0,S,A
SUBARU,ASCENT 4 DR SUV,,2019,2026,2019~2026,$300.00 ,$380.00 ,$460.00 ,$580.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,4,M,A
SUBARU,BRZ 2 DR COUPE,,2022,2026,2022~2026,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
SUBARU,BRZ 2 DR COUPE,,2013,2020,2013~2020,$200.00 ,$275.00 ,$375.00 ,$450.00 ,$230.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,1,S,A
SUBARU,CROSSTREK 4 DR WAGON,,2024,2026,2024~2026,$250.00 ,$330.00 ,$440.00 ,$530.00 ,$255.00 ,$110.00 ,$140.00 ,$170.00 ,$200.00 ,3,M,A
